customer_unique_id,recency,T,frequency,monetary_value,predicted_purchases_6m,expected_avg_profit,CLV_6M
a0abb7f69fe8a74c825715120087360b,1e-06,86.000001,2,67.76,1.647592667815162e-17,72.60185984258347,1.1606357044224511e-15
a0abd26659c9914690cbd3320d39fd96,391.000001,459.000001,5,98.824,1.2087080326278556,100.66578739564328,117.69727565129494
a0b4713c96aeb3aff3b23412e63d5f75,1e-06,264.000001,2,91.80499999999999,5.93190541985756e-19,96.44517047562637,5.5373070820940257e-17
a0b8cb877c42bab28dc9548a600ca0c7,1e-06,141.000001,2,174.85,3.897615284731125e-18,178.79358933697173,6.75313817566306e-16
a0bc4b8c7a1056c815ac7a2ed38186bb,1e-06,134.000001,2,310.5,4.5296428635680995e-18,313.3057576618739,1.3754287911324696e-15
a0bebbf4bd719425ed6c754e487e3ce9,1e-06,197.000001,2,75.74000000000001,1.4383480808256493e-18,80.51492363346235,1.1214747600540913e-16
a0c241dec798f1624d120b0be72d7377,1e-06,365.000001,3,138.03,1.385462795877509e-27,140.87290566356535,1.8883459557424199e-25
a0c76d8c30b2446442e4177144b7d309,1e-06,215.000001,2,203.3,1.1053702808526745e-18,207.00495084705994,2.2154720818189914e-16
a0d176a2cde245d64fe141d7a28a071c,1e-06,218.000001,2,213.74,1.06008664192092e-18,217.35738016745788,2.230912476095304e-16
a0d44d593fe455c0ec7ed8f4715190cb,1e-06,148.000001,2,111.61,3.3770204825213343e-18,116.08404621226248,3.7985117901968776e-16
a0d58c3abf0bc947e39f72976db72428,1e-06,42.000001,2,120.42,1.2402579471986495e-16,124.82014796635306,1.5053566253152853e-14
a0da7b3e4040e0427f5880f11622ecb2,1e-06,453.000001,2,132.02,1.1263437713641782e-19,136.32284721123966,1.485062542449281e-17
a0e0770d529c5da6dd71d5be8620aa3b,23.000001,470.000001,2,74.67,0.0019714667520928527,79.45389878932194,0.15149031823457976
a0ea5021165f1f272972fcca92c8d362,1e-06,11.000001,2,114.78,4.406779217925477e-15,119.2274562645289,5.1316196439623e-13
a0ec75d54358c7f8aa3d2fd6f1fcf523,1e-06,213.000001,2,223.77,1.1369819651827797e-18,227.30324856626927,2.502329196149903e-16
a0ef77ac3d3662b055dc12b045da37ed,156.000001,398.000001,2,98.215,0.1851019019486011,102.80140342043009,18.40656262406374
a0f0a2082b269a9715ba874c94b592f3,1e-06,277.000001,6,284.4866666666667,1.0059241989620253e-51,285.5003208184735,2.7802742933169413e-49
a0f0afc7a4efcbaf3013321cf39269e9,1e-06,335.000001,2,135.74,2.86207782507183e-19,140.0116438656343,3.877164573782969e-17
a1044dd75b74fbc485b040575a14acf0,8.000001,259.000001,3,608.5266666666668,7.46944050693855e-05,608.7311792402907,0.044014618349558964
a1093bee1795c50b44d4e8d8a44c8b77,1e-06,33.000001,2,54.46,2.4018010432581326e-16,59.41342019111869,1.3886991962067909e-14
a10c0d1e68e919e3d91ed940a0ba6aed,1e-06,345.000001,2,125.88,2.614517158161714e-19,130.23434950748072,3.294338083950971e-17
a10fe3c477989c968aa284bd448b1d5b,25.000001,512.000001,3,177.11666666666667,0.00018393728583168459,179.74038694902032,0.031973299839174886
a1106332be118915070243f76a7b957d,1e-06,478.000001,2,71.6,9.531265759713014e-20,76.40964993744247,7.043336020523606e-18
a113551f998b0af77bb1c4b1bbfd922c,1e-06,204.000001,2,324.06,1.2949494684587607e-18,326.75201643434474,4.097239025574506e-16
a11ae0d97ead5323440b4b5f0cc0e135,1e-06,148.000001,2,64.74,3.3770204825213343e-18,69.60719159089747,2.277692297674121e-16
a11ecad7d119184868507dde9b439897,1e-06,113.000001,2,313.68,7.468525897028391e-18,316.459083834179,2.291593535851855e-15
a124666e823bbd5fb77a72afc8c1360c,1e-06,481.000001,2,35.72,9.347522287980744e-20,40.830611238603645,3.691127989474172e-18
a12a621f30840fa2b54038c8b8a3c0c9,1e-06,342.000001,2,357.82,2.6857282438222985e-19,360.22883768498014,9.360452264596216e-17
a132c0c285d1c5edaeb7180877baeab5,1e-06,440.000001,2,90.0,1.2329035659102454e-19,94.65531080864187,1.1287389035433934e-17
a133f658a4d462264b8d4d8cbb282393,1e-06,119.000001,2,235.92,6.419963340450059e-18,239.3513344132841,1.4896962777736667e-15
a13d3e08e93017d233c021a49d9a2c54,1e-06,237.000001,2,373.11,8.232777431685275e-19,375.39058522414535,2.9917970964762073e-16
a147b35c04951884b4bbd65a0085cf88,217.000001,280.000001,2,111.15,0.6451754161185121,115.6279046904825,72.19639311873136
a14cb3472bf2cfb01f84874affb504c2,1e-06,300.000001,3,828.7400000000001,3.0741629403608905e-27,827.7096274444776,2.462576654088122e-24
a14dcb24100b7709b3fd1d3a927f3c66,1e-06,343.000001,2,157.8,2.661711353624097e-19,161.8866046709962,4.168947551399796e-17
a16656b34f59e202ef32dfc53b947847,1e-06,244.000001,2,175.6,7.537124367603755e-19,179.53729833987387,1.3099088172570233e-16
a173abeb2f9c40fc7bf6296437cfe15a,1e-06,139.000001,2,139.37,4.065624750901521e-18,143.6111954396807,5.658281050771549e-16
a176838867d89ed62981cdf02b7ca3e1,1e-06,177.000001,2,230.54,1.9825922610821376e-18,234.016461832466,4.493876331099133e-16
a177014a6f3e42854c24bf59b6871447,1e-06,271.000001,2,75.38,5.477297908970938e-19,80.1579433120693,4.249311589398219e-17
a17ca519aa3a4ea487eaa5781baf570c,1e-06,408.000001,2,100.18,1.5579844687612063e-19,104.74992100803372,1.5786093863311078e-17
a17d93496a8da3cae2733efe89acb26f,1e-06,111.000001,2,283.28,7.86809889749945e-18,286.31407891654516,2.1843245951711725e-15
a183c677676c01f0b06ed8a8ebdb1ac9,1e-06,100.000001,2,164.66,1.0658552072089404e-17,168.68906301754117,1.743840099251077e-15
a184ab92a07993e1127cce0765981979,1e-06,229.000001,2,110.28,9.13508612088108e-19,114.765202247116,1.01496562506106e-16
a1874c5550d2f0bc14cc122164603713,327.000001,425.000001,6,293.92833333333334,1.2079849830188176,294.91544014465893,344.64966264288813
a18ef1cd9e07e317a8b1e6a5d7b093b9,1e-06,378.000001,4,162.76,6.019449382858602e-36,164.7910181914599,9.597438167434363e-34
a1a374f4c131638dc698c76bebd11769,6.000001,215.000001,3,200.59333333333333,6.238406599848985e-05,203.08540406427352,0.01226827751188015
a1a9bf49d51890f5f5db649034c7b59f,1e-06,211.000001,2,201.08,1.1697944020790195e-18,204.8035721984696,2.3197429360908264e-16
a1bb96820529725c3c79a77c69e7e792,1e-06,446.000001,2,39.845,1.1821492141088053e-19,44.921010754565465,5.136112676771691e-18
a1c1665f040ebd05f327c8e9dc1cdf4f,166.000001,288.000001,2,88.32,0.44509230254130755,92.98940264214106,40.053430051240795
a1c61f8566347ec44ea37d22854634a1,524.000001,528.000001,2,72.235,0.4607519230715525,77.03932355989963,34.32464890082818
a1caf6f711c92939d161895b1e622e81,1e-06,517.000001,2,110.04,7.465465105210082e-20,114.52721536618732,8.26817681343413e-18
a1cdbc5dca5586402ae4d87f099258a0,1e-06,96.000001,3,89.65000000000002,2.831182616951643e-25,92.76420505149876,2.5480864610498746e-23
a1cf0b1b6d8bdb6170db08446546b6f5,1e-06,294.000001,2,163.88,4.271081327069184e-19,167.91560565452295,6.940322277537739e-17
a1d02d8e96f1691603036bfcad4df844,1e-06,88.000001,2,151.4,1.542137292268053e-17,155.5402878462312,2.327216215537656e-15
a1d53377ab83871b0ad483b03ac69d6c,1e-06,174.000001,2,110.44,2.08651021033575e-18,114.92386016773513,2.3226685132056213e-16
a1dfa25f92898e4395034e94c1f64233,1e-06,242.000001,2,83.38,7.727726128382937e-19,88.09083934302556,6.58975490480702e-17
a1ea1fc5e949123cdb66dee30ebdbce4,1e-06,92.000001,2,122.46,1.3566584782630739e-17,126.8430364542469,1.669380393645138e-15
a1f6aec75e41168caba548372f245c68,77.000001,253.000001,2,124.065,0.1697678987800967,128.4345737204575,21.10492836757009
a1fadc991b897076fcd8e5fc1cd4a6ac,1e-06,105.000001,3,309.12,1.9985792157888672e-25,311.0034882951999,6.029009460330993e-23
a2027a1c6f9e04a875c44ea09061d3f2,52.000001,156.000001,3,145.85,0.2184383830793059,148.64905363351906,31.464041489487766
a2029eedec80d478bb1e225326c7410d,1e-06,126.000001,2,281.2,5.429083369355324e-18,284.2515259484966,1.4958855623701166e-15
a20ba663a5abf7b8341d5ba64f23775b,1e-06,371.000001,2,329.0,2.0900556052429758e-19,331.65057973346023,6.705759263693048e-17
a229eba70ec1c2abef51f04987deb7a5,1e-06,89.000001,2,4445.5,1.4927589332678878e-17,4413.621393662392,6.392078412340946e-14
a231b02134665d0d59438a0008e6e082,1e-06,138.000001,2,203.82,4.153223585504767e-18,207.52058908907208,8.352618456060826e-16
a2340c8d2161d51eb6bfd2880c84f58c,1e-06,371.000001,3,94.43,1.2963700295575084e-27,97.51740035794106,1.2230961837847973e-25
a2370b590b2453d5a748d4c4c35f900b,201.000001,490.000001,2,38.230000000000004,0.16693440794214962,43.319557368316175,6.993422349812479
a239b8e2fbce33780f1f1912e2ee5275,11.000001,569.000001,4,129.625,2.766872297156164e-07,131.79557160409402,3.526419457610803e-05
a247a15216fff8c0dfde06ecdc550388,1e-06,117.000001,2,162.11,6.746499187336851e-18,166.1604524076739,1.0868099895789644e-15
a24915aaccbe6030ab47a23cbfd8d99e,1e-06,191.000001,2,171.68,1.5783565009309052e-18,175.65017928470533,2.6849049054097735e-16
a24b6a5a883426cbe71b43fd0a3d508a,1e-06,277.000001,3,205.9,4.245364957989016e-27,208.36231266110485,8.561995821294171e-25
a24b992eef004eb002488fce9e3be44e,1e-06,390.000001,3,261.78,1.0573666164237964e-27,263.9289556995976,2.699809320499442e-25
a253d10c681ebc4ee987907d2fd156ce,48.000001,155.000001,2,222.935,0.25696987104074775,226.4752525430382,56.38430757090288
a2568749dbab9767cfa063c3a390ec03,1e-06,191.000001,2,400.64,1.5783565009309052e-18,402.68966369067357,6.15532223083273e-16
a25d8eacf021a69ae692e8546a4ef677,1e-06,253.000001,2,104.2,6.751926415371243e-19,108.73620126358924,7.106505562744576e-17
a262442e3ab89611b44877c7aaf77468,521.000001,557.000001,2,88.915,0.4204613512391309,93.57941178444344,38.0461112957545
a263ae1e24c3a3ec0da03a50a0d85299,1e-06,35.000001,2,50.72,2.0457837183403104e-16,55.70479129664663,1.1088026927791945e-14
a26d764d8cf59a30f3d4f76ade4ab880,1e-06,62.000001,5,462.3,1.237770243744868e-39,462.9160845686945,5.567973558807072e-37
a26dbad393f0b90afd1675b027730df0,1e-06,134.000001,2,141.72,4.5296428635680995e-18,145.9414836487741,6.406908060966653e-16
a26fff917d367b218a794da1eecba3fc,1e-06,62.000001,2,92.97,4.184235278600034e-17,97.60039846013439,3.966236026559796e-15
a275786a4b5cfa8599c673460cabc855,1e-06,207.000001,2,259.12,1.2392534900233724e-18,262.35673290305726,3.148187885331721e-16
a277c3e4537edd93435ab61288810da8,1e-06,194.000001,2,183.36,1.5062118083326526e-18,187.23220748990147,2.731043473680456e-16
a27e379209319f4f2a9dc566f516c91c,1e-06,288.000001,2,213.5,4.548997022589462e-19,217.11939328652917,9.558255452914236e-17
a280757f35720793a5ff4515aeab5229,1e-06,254.000001,2,121.2,6.67144330537772e-19,125.5936053293713,8.110333717871515e-17
a286380edea73341e7bc2e88e703e031,1e-06,176.000001,2,274.64,2.0164577592756532e-18,277.7465512031124,5.424805002882817e-16
a2913c14f49022ef2ddfd436dcd5be89,1e-06,391.000001,3,948.69,1.0463680877771857e-27,946.9869866511206,9.586222240553055e-25
a2979436ea8e2cadacb6bd64e8b37d9b,1e-06,110.000001,2,163.45,8.078525642275184e-18,167.48921249285905,1.3119991704607872e-15
a297dbece29f6d145402282b8cea51f7,1e-06,220.000001,4,491.52,9.211320427855007e-35,492.1663922690943,4.3902763274228904e-32
a2992a92752d8ee1a8e2117636bdd699,1e-06,98.000001,2,283.7,1.1301320754898448e-17,286.7305559581704,3.1430251134106427e-15
a29cfd4d663e5140a3c936fafc45f35c,1e-06,252.000001,5,370.35,3.129576004877133e-43,371.2761555910947,1.1250053508075991e-40
a2b25629f92bcc296b154fcd7c1401cc,1e-06,565.000001,2,153.72,5.658155163137914e-20,157.8408276952085,8.63576433514893e-18
a2b6aaaabb6a9fa56a6bca1e9ba4515c,1e-06,286.000001,2,342.88,4.64690031759979e-19,345.41415434716936,1.553361358952436e-16
a2b7188b91416738f3f713f6e107f276,124.000001,314.000001,3,239.26666666666665,0.20592555059266177,241.5418698560054,48.13364311796778
a2b7ff1b78e90acd6810d2f646d38cb7,1e-06,11.000001,2,148.69,4.406779217925477e-15,152.85301931574475,6.578883598919696e-13
a2ba94a4e9d0ab6b5942c6210bd5d16e,1e-06,187.000001,4,150.76,2.0729546058741736e-34,152.84155813265832,3.0692639132694623e-32
a2c15de05ef380b5a7eaf915898926db,13.000001,284.000001,2,105.28,0.002614938699680944,109.80714222776834,0.2778809306960382
a2c92455267209d757527eb248fff32c,1e-06,188.000001,3,163.53,2.0124418822223155e-26,166.22990991341445,3.2403141489671656e-24
a2cc1d19b7e7709a50efc5501e2d52df,1e-06,135.000001,2,161.9,4.431446078039584e-18,165.95221388686127,7.127328326572115e-16
a2ccecfe739bd1ecef99dbaf1e3b4422,1e-06,386.000001,2,175.28,1.8493136280586395e-19,179.21998249863563,3.206154578846279e-17
a2d2201f14b81eb836de9fef6d305311,35.000001,49.000001,2,123.91999999999999,1.9910923389912323,128.29078997989643,248.26032859748776
a2d8125361b16f316df65f4603b88e23,56.000001,228.000001,3,244.51333333333332,0.06447520776528641,246.75911491342532,15.404507709920297
a2db815b0f1b2ee7993ab1ca583f8bf4,1e-06,186.000001,2,34.98,1.7090512440118853e-18,40.09681835574019,6.636864206525989e-17
a2eb3545fdbc2c6687e8d66c78c206d6,280.000001,360.000001,6,104.53333333333332,1.4324724434483225,106.05296620472302,147.0043236226923
a2ee01609cebac76651bfc4814f5500e,46.000001,127.000001,2,71.925,0.39798098531516957,76.73192383870007,29.599991159273813
a3021c629bd1d99347a8e75a9ab035d8,108.000001,403.000001,5,100.288,0.010167813759613207,102.12485053890816,1.0046070327740781
a302a693d5722d95984e6472150b9391,1e-06,83.000001,5,151.6,2.2703120681472837e-40,153.26381775694622,3.378189452292571e-38
a30978aee433167a339b46d2463b81b9,1e-06,371.000001,3,209.46,1.2963700295575084e-27,211.9023493328485,2.6577508614126488e-25
a30986dc6e9c8ee885a5ea822228e919,1e-06,178.000001,2,194.8,1.9494723672657085e-18,198.5762488141689,3.749563420639003e-16
a30af9d68fbfcafb8451854c528587f5,90.000001,125.000001,2,58.849999999999994,1.1112791622830476,63.76659688810593,68.68879526810846
a31dc47d85fb26c44fa0e00db1972190,1e-06,296.000001,2,107.02,4.1834154467558414e-19,111.53254711450131,4.515219956327695e-17
a31ef19138e1e8ddad1c8c30612a044d,195.000001,277.000001,2,60.82000000000001,0.5883280324059202,65.72007253572892,37.419670260194415
a3203516c1f7fc078f5631f47ed90739,1e-06,557.000001,3,243.42999999999998,2.4510497946165864e-28,245.68185656294153,5.823263693275028e-26
a327e19095ffb086d25f7ee477c9d3c6,1e-06,576.000001,2,87.9,5.327107864138957e-20,92.57292560051586,4.76841705046022e-18
a327e24eb412d88da38902427a3cf4bf,1e-06,298.000001,2,105.18,4.0980985536164843e-19,109.7079810273814,4.350733933499687e-17
a32fd99e791dbe323486039bce9ac35e,43.000001,108.000001,4,87.02000000000001,0.33805091584425545,89.37000945365719,29.305706470412645
a331b262a1e59c1452d774af0e33c465,1e-06,19.000001,2,336.89,1.0564599512023915e-15,339.4743984439908,3.496609842874855e-13
a35068958ae8c346aaf117b763850f0f,1e-06,175.000001,2,251.36,2.0510898445525667e-18,254.6618237530297,5.05941061709156e-16
a3531b78e25e6948ff198a441c30b8eb,1e-06,243.000001,2,101.78,7.631642725660642e-19,106.33650021422497,7.855686223015319e-17
a358f5086c8e4e3e935c9bbf8b6db573,1e-06,23.000001,2,444.59,6.357318655973991e-16,446.2710112607395,2.764285606376813e-13
a35a5dd77ca1643b8f45340f5cd94606,1e-06,110.000001,3,1205.79,1.6671543291358503e-25,1202.6452530290107,1.944548263523508e-22
a35e6ad969a4298593c504f69c03efb4,58.000001,86.000001,3,45.61333333333334,1.845700988679148,48.97448176460252,87.72522640014311
a3622d74e3fb06adffb4f8aed8a53175,1e-06,104.000001,2,81.68,9.511406069223719e-18,86.40509893644737,7.970052077939463e-16
a366793a4999f8cc135855c4dd347421,113.000001,193.000001,2,103.985,0.6266930437778534,108.52300468275729,65.86201805441483
a368079a0bebc82daf9ee12fd8a6ccd1,1e-06,189.000001,2,107.84,1.6289982358273146e-18,112.34566895767435,1.7723975271333239e-16
a36f26e7a79e1b01432f1fa26fce9f02,1e-06,230.000001,2,210.56,9.015402964315014e-19,214.20405399515275,1.869553734618336e-16
a3790c497b0ff156ac657a9521b86226,1e-06,73.000001,3,371.91,8.139697877158709e-25,373.44138228924004,2.9514920208455695e-22
a38640e92b9b5084cad12f3f3b200a83,1e-06,121.000001,2,84.26,6.114010736077795e-18,88.96345790643076,5.272899059495998e-16
a38b86dce31f7c014a0c958b548f6a64,72.000001,515.000001,2,90.33,0.018392848524302174,94.98254276991882,1.6893935993794849
a38b9fe75865c4716f17f8f5cb8e7a6d,1e-06,447.000001,3,931.5300000000001,6.051989690614558e-28,929.9232143794575,5.443666000928657e-25
a39008b7ad3b4b21ec43f65f9517c6b3,1e-06,187.000001,2,150.14,1.6818023493301505e-18,154.29085672135557,2.5130924141686013e-16
a393318d105b41e17b2b04716731d17e,1e-06,37.000001,2,231.15,1.7573082454408977e-16,234.62134515482643,4.010863994342407e-14
a3933b244e31797e3d98cfadd9e1ef08,1e-06,277.000001,2,361.31,5.123432145729911e-19,363.6895635784848,1.8033599953227103e-16
a39fd8580a18106b255d59465955e149,1e-06,263.000001,2,499.4,6.000849233658764e-19,500.62126519282856,2.9076932448066823e-16
a3a988b211e387fba3be6fdd9b3b23be,1e-06,306.000001,3,153.27,2.837062463339415e-27,156.02744467406342,4.283919633491864e-25
a3ad86e859f1d0466bc1beb77fdf218c,71.000001,99.000001,2,118.155,1.2996062722113055,122.57414677758857,154.50264389933702
a3b3611519b288e646558999d27d0e82,1e-06,185.000001,3,196.49,2.1456983503161245e-26,199.00508089674878,4.136204422318264e-24
a3b3f97f1f0daf989c5c8d3a4ee4c1bf,1e-06,285.000001,2,117.04,4.696891236686203e-19,121.46849939327404,5.521353135698267e-17
a3be4fbb70c22ecb4fb7aa1c21d4b885,1e-06,33.000001,2,136.0,2.4018010432581326e-16,140.26946298664038,3.2785873944860664e-14
a3bf83b50f90eb382d63942a93addf69,1e-06,514.000001,2,107.04,7.602164870056728e-20,111.55237935457872,8.20092542889927e-18
a3c22bbd3ae5d6200ac82078b67eec2a,5.000001,265.000001,3,156.15333333333334,1.4939003294378632e-05,158.89460920688947,0.0022977207843057194
a3c776e946f1056964f85942ce783c40,1e-06,200.000001,2,152.64,1.3744541863514014e-18,156.7698867310294,2.0865531267152474e-16
a3cc13aa0023dd6db1e83860494a1444,1e-06,155.000001,2,215.14,2.9444192364253853e-18,218.7456369728752,6.2402503882013e-16
a3cff19572a9d98802efdd6603792ce9,6.000001,238.000001,2,57.459999999999994,0.0008010234958288658,62.388256202727284,0.04837718518653233
a3dc27d87234f862d7e61a0148c77fa9,48.000001,187.000001,11,358.8463636363636,1.9361273671703358e-05,359.2857845316787,0.006740362853983654
a3e95ec0a9b47644a91298fdc50749d8,1e-06,310.000001,2,254.96,3.631388487321444e-19,258.23162696696,9.073998252571651e-17
a3ecc23b4a266706c0e84855acac58f1,1e-06,36.000001,2,173.98,1.8941776307076395e-16,177.93088689360522,3.278941605258689e-14
a40096fc0a3862e9e12bc55b5f8e6ab2,1e-06,322.000001,8,196.58125,7.255827269374685e-69,197.52752996855128,1.38720855225754e-66
a4030b5e97ffc14114e66d82df860f6f,438.000001,527.000001,2,33.480000000000004,0.40014078825273897,38.609400349935896,14.939401513075193
a41b86830f14039dc56fb5a1879879e9,1e-06,341.000001,3,59.31,1.8275293852203727e-27,62.59434195579597,1.1068795654331423e-25
a4238bd7610115c6ba248432a104766a,1e-06,81.000001,3,349.3999999999999,5.4590413391842785e-25,351.05761108672607,1.8602503055594716e-22
a4267e401fd1f4c1aae0a025bcf68e3e,1e-06,15.000001,2,227.44,1.967837923612531e-15,230.94246462047045,4.434233390696596e-13
a4297e8887cab7669f74acae48d8fc92,1e-06,61.000001,4,173.32,4.945530111607889e-32,175.30654304320532,8.424366059209473e-30
a42a9b5bbf5e68e2eaa49fe7ca53577c,1e-06,163.000001,2,80.58,2.535168112055756e-18,85.31432573219088,2.0952922280050938e-16
a437e42f784a39406852ce706b09ffb2,1e-06,114.000001,2,173.35,7.278786360273465e-18,177.30617133116743,1.251291141849542e-15
a43931660f8bbcc1c64db8ddf4b10dff,104.000001,431.000001,2,64.365,0.06826978707502313,69.2353370894464,4.57170361032007
a43f7a7d75333b2a45c7570d51dd89dd,1e-06,455.000001,3,123.0,5.627609308208205e-28,125.92718904100725,6.854574907638547e-26
a440ac198e3e7e955a1e99fa738b81d1,1e-06,103.000001,4,248.04,3.923743736469867e-33,249.7118476760099,9.505662862648177e-31
a44636f3316d0114566918bd02ef58bd,1e-06,311.000001,2,59.46,3.595716852393967e-19,64.37148021046634,2.2397187685354215e-17
a44b31b99d33ba6c128b857d28842ea8,1e-06,186.000001,2,76.945,1.7090512440118853e-18,81.70981609812512,1.352468789349301e-16
a4509269e74316a4e650ec62a21b6e79,1e-06,129.000001,2,123.62,5.066272656922027e-18,127.99330637873557,6.285219964115069e-16
a45653bb3070a7504b2805d252c96cba,1e-06,169.000001,6,196.38,3.183481423125538e-50,197.64138559173594,6.097290250002124e-48
a464f750556546a0989d9326ec003ccf,1e-06,71.000001,4,392.6,2.384315777696694e-32,393.6630098510398,9.116054959996216e-30
a4669a28dd126c93ca64ddf49a15e496,1e-06,183.000001,6,446.3999999999999,1.8295311919981455e-50,446.9583988944248,7.922905683103698e-48
a47d14bb13b136f088c3e12fe9827e23,1e-06,254.000001,2,33.24,6.67144330537772e-19,38.37141346900721,2.4778727200635588e-17
a4833859eea9655b25da7fdb1c55e946,1e-06,223.000001,2,74.88,9.89891567425184e-19,79.66213731013454,7.634640107114142e-17
a484d6a80277ccf24d9980cf34c47546,1e-06,348.000001,2,62.02,2.545764827389438e-19,66.91000694037236,1.6479931167178207e-17
a485ec1e4c7e21e22184f44ebddd64a4,1e-06,114.000001,2,107.04,7.278786360273465e-18,111.55237935457872,7.872512450675625e-16
a48616b0798c3f1d5cae097c18180be8,1e-06,182.000001,2,166.71,1.8240525775295478e-18,170.72186762547375,3.0160831360750415e-16
a48b65231305e2ea83c75cb7af34d740,1e-06,118.000001,2,67.08,6.580552670080443e-18,71.92756367995219,4.58876770118962e-16
a49177e522690ffea3c4c9abc7881cc5,1e-06,308.000001,2,109.02,3.704138268435372e-19,113.51577112224038,4.0687785439404645e-17
a493e7ed9815ba5cb18de1cbcd24c68b,1e-06,296.000001,4,164.04,2.0743472313433342e-35,166.06562726439876,3.334165429729947e-33
a494baf243b5b3dc416a4b81b3aa52d7,1e-06,278.000001,2,100.98,5.067402579180753e-19,105.54321061112935,5.1761142923884164e-17
a49541d03e056ca867d3b96f267b8a9a,1e-06,278.000001,2,234.2,5.067402579180753e-19,237.64576176662848,1.1654767908643363e-16
a4a34b3859f842babe16c391491c73c5,1e-06,319.000001,2,100.83,3.326267398396741e-19,105.39446881054891,3.392138348767582e-17
a4aade0ce7988cd421340d39d0fba92d,1e-06,197.000001,2,126.54,1.4383480808256493e-18,130.88881343003462,1.823121652620023e-16
a4ad40e8cfd0fe269df7d9cc2f4519ee,1e-06,57.000001,2,29.42,5.3014396915451056e-17,34.58345561422559,1.7810850780184362e-15
a4bfe05c0977b521c31704c8aa540c39,1e-06,342.000001,2,188.72,2.6857282438222985e-19,192.54724783064214,5.0032899464152257e-17
a4e456eca4b667dc31e1881a4b56b319,145.000001,227.000001,2,82.84,0.6169369698784598,87.55536886093603,52.29385650337781
a4e71a98a7a1490fff07e7a65cf06be2,168.000001,491.000001,2,150.97,0.12052610253831371,155.1138946845673,18.079684513448377
a4e8a2fb3d4d783c8eec5bf1ea80d3c6,77.000001,241.000001,2,181.39,0.19378420602163227,185.27873184227846,34.75569140604348
a4e9d1568df5584556b6a4d871095249,1e-06,125.000001,4,388.0,1.5203055260717099e-33,389.08238349516586,5.735740430378172e-31
a4f3f98f5f9d151530c62ab2377d3fac,1e-06,123.000001,2,80.16,5.82704869315637e-18,84.89784869056567,4.79556324316489e-16
a5015e9d8815045c474ccbdc0a55e6e0,1e-06,262.000001,2,68.0,6.070850309607585e-19,72.83984672351215,4.280039876927138e-17
a5084f04f2923a01f685a0315852a13f,1e-06,408.000001,2,117.42,1.5579844687612063e-19,121.84531195474446,1.8362415100766492e-17
a50ba93de0b9232054725bee745d71f0,1e-06,444.000001,2,170.3,1.198757492600732e-19,174.28175471936535,2.020683015309119e-17
a518759d7c1ff063778c623c80a3d14d,1e-06,180.000001,2,541.08,1.885388854756131e-18,541.9516535141107,9.896644233602956e-16
a518c60e2e7f3a2820b4ef5cf5107189,25.000001,342.000001,3,111.11666666666667,0.0009577477927807319,114.11049359646975,0.10574710337449246
a51912fb6f1f6810414ffce4d56c30cd,1e-06,14.000001,2,139.94,2.3565810239637826e-15,144.17641428188634,3.3158846670560007e-13
a51c10e4ba5836dce272ad99d9f36283,1e-06,277.000001,3,143.27,4.245364957989016e-27,146.08352143882848,6.002844200301816e-25
a51c9e87de4b204e26e777faa7116b97,1e-06,291.000001,2,456.74,4.407162001080326e-19,458.3190971077544,1.9547195684577918e-16
a52a9f98a63656f3cf21523436921ae0,1e-06,379.000001,2,314.88,1.956860371259662e-19,317.6490182388224,6.013188911155171e-17
a52bfe7e888fed876a3ca5d66cbe7611,1e-06,159.000001,3,53.64000000000001,3.9164373796019016e-26,56.95613748141777,2.161444256699361e-24
a53001b98f0402247da48e45f06bfb20,1e-06,45.000001,2,289.78,1.0249018992197883e-16,292.75955694169716,2.917019636622177e-14
a5314b9782eadf829791c1363ee2705f,1e-06,396.000001,2,148.32,1.708739333475681e-19,152.48612287431303,2.520459876642741e-17
a532fd54430dcef49c1f8dd838889158,1e-06,29.000001,2,173.32,3.410102962323655e-16,177.27642297105135,5.885615666531426e-14
a53b3da0cf3e158e78cad26c27a06d19,1e-06,186.000001,2,111.1,1.7090512440118853e-18,115.57832409028902,1.9130636136751886e-16
a53c5bbb7be8b7a0f586d31c2bc499ef,14.000001,19.000001,2,182.66,3.2572088203526266,186.53807908719278,592.3701202751415
a53fce785b05efe8e2315e593be3f517,1e-06,100.000001,2,306.98,1.0658552072089404e-17,309.81528340825315,3.202746549798364e-15
a54b7205fec227b09d408fb0540b5ac5,1e-06,266.000001,2,232.48,5.797111063429519e-19,235.9401891199729,1.323829802615741e-16
a54de86aa4370cc93031bb4e99d436b0,32.000001,128.000001,3,76.64,0.10469673278948682,79.8271609224581,8.102378427402538
a55e19719dab7efad8d5b7b0bedf5326,102.000001,172.000001,3,129.72,0.8987332422878537,132.60950545508513,115.46068631183032
a565d889e6411ccbb4232fdfec246789,1e-06,469.000001,2,323.44,1.011172048419557e-19,326.13721699194565,3.1894364011910383e-17
a56d3f964338db4a5d2c8a880a8f7506,1e-06,264.000001,3,195.84,5.154923219654493e-27,198.3587258864585,9.898045098988474e-25
a56d7533e35b29f5c591bf498b6cc6d1,1e-06,105.000001,2,113.61,9.250432219791046e-18,118.06727022000155,1.0591509547550848e-15
a56df37f1251ec47d5ad53dab3043f38,17.000001,87.000001,2,660.815,0.15119354122261103,660.6823167974293,96.91771570745838
